Freq.	V(out)/V(Vin)
4.63446919736099e+004	(-2.97329498356083e+001dB,8.98226972490462e+001°)
4.64515275222560e+004	(-2.97529492861841e+001dB,8.98222884993455e+001°)
4.65586093522769e+004	(-2.97729487342239e+001dB,8.98218788074601e+001°)
4.66659380314098e+004	(-2.97929481797161e+001dB,8.98214681712182e+001°)
4.67735141287007e+004	(-2.98129476226489e+001dB,8.98210565884427e+001°)
4.68813382145074e+004	(-2.98329470630104e+001dB,8.98206440569516e+001°)
4.69894108605024e+004	(-2.98529465007888e+001dB,8.98202305745578e+001°)
4.70977326396761e+004	(-2.98729459359721e+001dB,8.98198161390694e+001°)
4.72063041263398e+004	(-2.98929453685484e+001dB,8.98194007482892e+001°)
4.73151258961287e+004	(-2.99129447985057e+001dB,8.98189844000151e+001°)
4.74241985260051e+004	(-2.99329442258318e+001dB,8.98185670920396e+001°)
4.75335225942611e+004	(-2.99529436505147e+001dB,8.98181488221506e+001°)
4.76430986805221e+004	(-2.99729430725421e+001dB,8.98177295881305e+001°)
4.77529273657496e+004	(-2.99929424919017e+001dB,8.98173093877568e+001°)
4.78630092322443e+004	(-3.00129419085813e+001dB,8.98168882188018e+001°)
4.79733448636493e+004	(-3.00329413225684e+001dB,8.98164660790327e+001°)
4.80839348449532e+004	(-3.00529407338507e+001dB,8.98160429662115e+001°)
4.81947797624930e+004	(-3.00729401424157e+001dB,8.98156188780952e+001°)
4.83058802039575e+004	(-3.00929395482508e+001dB,8.98151938124353e+001°)
4.84172367583901e+004	(-3.01129389513434e+001dB,8.98147677669786e+001°)
4.85288500161922e+004	(-3.01329383516809e+001dB,8.98143407394662e+001°)
4.86407205691263e+004	(-3.01529377492506e+001dB,8.98139127276344e+001°)
4.87528490103187e+004	(-3.01729371440396e+001dB,8.98134837292140e+001°)
4.88652359342634e+004	(-3.01929365360351e+001dB,8.98130537419308e+001°)
4.89778819368246e+004	(-3.02129359252243e+001dB,8.98126227635051e+001°)
4.90907876152402e+004	(-3.02329353115942e+001dB,8.98121907916521e+001°)
4.92039535681249e+004	(-3.02529346951318e+001dB,8.98117578240819e+001°)
4.93173803954734e+004	(-3.02729340758240e+001dB,8.98113238584990e+001°)
4.94310686986633e+004	(-3.02929334536576e+001dB,8.98108888926028e+001°)
4.95450190804587e+004	(-3.03129328286195e+001dB,8.98104529240873e+001°)
4.96592321450133e+004	(-3.03329322006965e+001dB,8.98100159506413e+001°)
4.97737084978732e+004	(-3.03529315698752e+001dB,8.98095779699482e+001°)
4.98884487459808e+004	(-3.03729309361422e+001dB,8.98091389796860e+001°)
5.00034534976774e+004	(-3.03929302994841e+001dB,8.98086989775275e+001°)
5.01187233627067e+004	(-3.04129296598874e+001dB,8.98082579611401e+001°)
5.02342589522181e+004	(-3.04329290173385e+001dB,8.98078159281857e+001°)
5.03500608787698e+004	(-3.04529283718238e+001dB,8.98073728763210e+001°)
5.04661297563321e+004	(-3.04729277233297e+001dB,8.98069288031970e+001°)
5.05824662002907e+004	(-3.04929270718423e+001dB,8.98064837064597e+001°)
5.06990708274496e+004	(-3.05129264173478e+001dB,8.98060375837493e+001°)
5.08159442560352e+004	(-3.05329257598325e+001dB,8.98055904327008e+001°)
5.09330871056987e+004	(-3.05529250992822e+001dB,8.98051422509436e+001°)
5.10504999975197e+004	(-3.05729244356831e+001dB,8.98046930361018e+001°)
5.11681835540098e+004	(-3.05929237690210e+001dB,8.98042427857938e+001°)
5.12861383991154e+004	(-3.06129230992818e+001dB,8.98037914976328e+001°)
5.14043651582215e+004	(-3.06329224264514e+001dB,8.98033391692262e+001°)
5.15228644581545e+004	(-3.06529217505154e+001dB,8.98028857981761e+001°)
5.16416369271859e+004	(-3.06729210714594e+001dB,8.98024313820789e+001°)
5.17606831950355e+004	(-3.06929203892692e+001dB,8.98019759185257e+001°)
5.18800038928748e+004	(-3.07129197039302e+001dB,8.98015194051018e+001°)
5.19995996533303e+004	(-3.07329190154279e+001dB,8.98010618393870e+001°)
5.21194711104866e+004	(-3.07529183237478e+001dB,8.98006032189558e+001°)
5.22396188998905e+004	(-3.07729176288750e+001dB,8.98001435413766e+001°)
5.23600436585535e+004	(-3.07929169307950e+001dB,8.97996828042127e+001°)
5.24807460249557e+004	(-3.08129162294929e+001dB,8.97992210050213e+001°)
5.26017266390490e+004	(-3.08329155249538e+001dB,8.97987581413545e+001°)
5.27229861422606e+004	(-3.08529148171627e+001dB,8.97982942107583e+001°)
5.28445251774963e+004	(-3.08729141061048e+001dB,8.97978292107732e+001°)
5.29663443891440e+004	(-3.08929133917648e+001dB,8.97973631389342e+001°)
5.30884444230770e+004	(-3.09129126741277e+001dB,8.97968959927705e+001°)
5.32108259266576e+004	(-3.09329119531783e+001dB,8.97964277698054e+001°)
5.33334895487402e+004	(-3.09529112289012e+001dB,8.97959584675568e+001°)
5.34564359396752e+004	(-3.09729105012810e+001dB,8.97954880835368e+001°)
5.35796657513121e+004	(-3.09929097703024e+001dB,8.97950166152516e+001°)
5.37031796370032e+004	(-3.10129090359499e+001dB,8.97945440602018e+001°)
5.38269782516067e+004	(-3.10329082982078e+001dB,8.97940704158824e+001°)
5.39510622514906e+004	(-3.10529075570606e+001dB,8.97935956797822e+001°)
5.40754322945358e+004	(-3.10729068124925e+001dB,8.97931198493845e+001°)
5.42000890401401e+004	(-3.10929060644878e+001dB,8.97926429221669e+001°)
5.43250331492210e+004	(-3.11129053130305e+001dB,8.97921648956009e+001°)
5.44502652842197e+004	(-3.11329045581047e+001dB,8.97916857671524e+001°)
5.45757861091046e+004	(-3.11529037996945e+001dB,8.97912055342813e+001°)
5.47015962893746e+004	(-3.11729030377837e+001dB,8.97907241944418e+001°)
5.48276964920628e+004	(-3.11929022723562e+001dB,8.97902417450822e+001°)
5.49540873857398e+004	(-3.12129015033957e+001dB,8.97897581836447e+001°)
5.50807696405176e+004	(-3.12329007308860e+001dB,8.97892735075659e+001°)
5.52077439280530e+004	(-3.12528999548107e+001dB,8.97887877142763e+001°)
5.53350109215509e+004	(-3.12728991751533e+001dB,8.97883008012006e+001°)
5.54625712957682e+004	(-3.12928983918972e+001dB,8.97878127657576e+001°)
5.55904257270174e+004	(-3.13128976050259e+001dB,8.97873236053599e+001°)
5.57185748931700e+004	(-3.13328968145227e+001dB,8.97868333174144e+001°)
5.58470194736601e+004	(-3.13528960203708e+001dB,8.97863418993219e+001°)
5.59757601494879e+004	(-3.13728952225534e+001dB,8.97858493484772e+001°)
5.61047976032239e+004	(-3.13928944210536e+001dB,8.97853556622693e+001°)
5.62341325190117e+004	(-3.14128936158543e+001dB,8.97848608380808e+001°)
5.63637655825722e+004	(-3.14328928069385e+001dB,8.97843648732886e+001°)
5.64936974812069e+004	(-3.14528919942890e+001dB,8.97838677652635e+001°)
5.66239289038020e+004	(-3.14728911778886e+001dB,8.97833695113701e+001°)
5.67544605408313e+004	(-3.14928903577200e+001dB,8.97828701089669e+001°)
5.68852930843607e+004	(-3.15128895337659e+001dB,8.97823695554066e+001°)
5.70164272280512e+004	(-3.15328887060086e+001dB,8.97818678480356e+001°)
5.71478636671631e+004	(-3.15528878744307e+001dB,8.97813649841941e+001°)
5.72796030985593e+004	(-3.15728870390146e+001dB,8.97808609612163e+001°)
5.74116462207090e+004	(-3.15928861997424e+001dB,8.97803557764303e+001°)
5.75439937336919e+004	(-3.16128853565965e+001dB,8.97798494271580e+001°)
5.76766463392012e+004	(-3.16328845095590e+001dB,8.97793419107150e+001°)
5.78096047405479e+004	(-3.16528836586118e+001dB,8.97788332244108e+001°)
5.79428696426642e+004	(-3.16728828037369e+001dB,8.97783233655488e+001°)
5.80764417521072e+004	(-3.16928819449163e+001dB,8.97778123314261e+001°)
5.82103217770631e+004	(-3.17128810821317e+001dB,8.97773001193335e+001°)
5.83445104273503e+004	(-3.17328802153648e+001dB,8.97767867265557e+001°)
5.84790084144239e+004	(-3.17528793445971e+001dB,8.97762721503710e+001°)
5.86138164513786e+004	(-3.17728784698104e+001dB,8.97757563880516e+001°)
5.87489352529534e+004	(-3.17928775909860e+001dB,8.97752394368632e+001°)
5.88843655355345e+004	(-3.18128767081052e+001dB,8.97747212940654e+001°)
5.90201080171600e+004	(-3.18328758211494e+001dB,8.97742019569113e+001°)
5.91561634175229e+004	(-3.18528749300997e+001dB,8.97736814226479e+001°)
5.92925324579754e+004	(-3.18728740349373e+001dB,8.97731596885156e+001°)
5.94292158615327e+004	(-3.18928731356431e+001dB,8.97726367517486e+001°)
5.95662143528764e+004	(-3.19128722321981e+001dB,8.97721126095747e+001°)
5.97035286583590e+004	(-3.19328713245832e+001dB,8.97715872592153e+001°)
5.98411595060072e+004	(-3.19528704127791e+001dB,8.97710606978854e+001°)
5.99791076255261e+004	(-3.19728694967664e+001dB,8.97705329227936e+001°)
6.01173737483029e+004	(-3.19928685765257e+001dB,8.97700039311420e+001°)
6.02559586074108e+004	(-3.20128676520376e+001dB,8.97694737201263e+001°)
6.03948629376130e+004	(-3.20328667232824e+001dB,8.97689422869357e+001°)
6.05340874753663e+004	(-3.20528657902404e+001dB,8.97684096287531e+001°)
6.06736329588254e+004	(-3.20728648528918e+001dB,8.97678757427547e+001°)
6.08135001278466e+004	(-3.20928639112168e+001dB,8.97673406261101e+001°)
6.09536897239917e+004	(-3.21128629651953e+001dB,8.97668042759828e+001°)
6.10942024905319e+004	(-3.21328620148074e+001dB,8.97662666895293e+001°)
6.12350391724520e+004	(-3.21528610600329e+001dB,8.97657278638998e+001°)
6.13762005164540e+004	(-3.21728601008515e+001dB,8.97651877962380e+001°)
6.15176872709613e+004	(-3.21928591372429e+001dB,8.97646464836807e+001°)
6.16595001861226e+004	(-3.22128581691866e+001dB,8.97641039233584e+001°)
6.18016400138160e+004	(-3.22328571966622e+001dB,8.97635601123949e+001°)
6.19441075076524e+004	(-3.22528562196489e+001dB,8.97630150479073e+001°)
6.20869034229806e+004	(-3.22728552381262e+001dB,8.97624687270063e+001°)
6.22300285168901e+004	(-3.22928542520731e+001dB,8.97619211467954e+001°)
6.23734835482160e+004	(-3.23128532614688e+001dB,8.97613723043722e+001°)
6.25172692775426e+004	(-3.23328522662923e+001dB,8.97608221968268e+001°)
6.26613864672075e+004	(-3.23528512665224e+001dB,8.97602708212433e+001°)
6.28058358813057e+004	(-3.23728502621379e+001dB,8.97597181746986e+001°)
6.29506182856936e+004	(-3.23928492531176e+001dB,8.97591642542631e+001°)
6.30957344479931e+004	(-3.24128482394401e+001dB,8.97586090570003e+001°)
6.32411851375957e+004	(-3.24328472210838e+001dB,8.97580525799671e+001°)
6.33869711256664e+004	(-3.24528461980273e+001dB,8.97574948202136e+001°)
6.35330931851480e+004	(-3.24728451702486e+001dB,8.97569357747828e+001°)
6.36795520907651e+004	(-3.24928441377262e+001dB,8.97563754407113e+001°)
6.38263486190283e+004	(-3.25128431004381e+001dB,8.97558138150287e+001°)
6.39734835482382e+004	(-3.25328420583622e+001dB,8.97552508947577e+001°)
6.41209576584895e+004	(-3.25528410114765e+001dB,8.97546866769141e+001°)
6.42687717316753e+004	(-3.25728399597589e+001dB,8.97541211585070e+001°)
6.44169265514909e+004	(-3.25928389031869e+001dB,8.97535543365386e+001°)
6.45654229034387e+004	(-3.26128378417382e+001dB,8.97529862080040e+001°)
6.47142615748314e+004	(-3.26328367753903e+001dB,8.97524167698914e+001°)
6.48634433547969e+004	(-3.26528357041206e+001dB,8.97518460191823e+001°)
6.50129690342820e+004	(-3.26728346279063e+001dB,8.97512739528511e+001°)
6.51628394060572e+004	(-3.26928335467247e+001dB,8.97507005678651e+001°)
6.53130552647201e+004	(-3.27128324605528e+001dB,8.97501258611847e+001°)
6.54636174067003e+004	(-3.27328313693675e+001dB,8.97495498297635e+001°)
6.56145266302632e+004	(-3.27528302731458e+001dB,8.97489724705478e+001°)
6.57657837355147e+004	(-3.27728291718643e+001dB,8.97483937804769e+001°)
6.59173895244047e+004	(-3.27928280654998e+001dB,8.97478137564832e+001°)
6.60693448007321e+004	(-3.28128269540288e+001dB,8.97472323954919e+001°)
6.62216503701486e+004	(-3.28328258374277e+001dB,8.97466496944213e+001°)
6.63743070401632e+004	(-3.28528247156728e+001dB,8.97460656501822e+001°)
6.65273156201464e+004	(-3.28728235887404e+001dB,8.97454802596787e+001°)
6.66806769213344e+004	(-3.28928224566065e+001dB,8.97448935198077e+001°)
6.68343917568336e+004	(-3.29128213192471e+001dB,8.97443054274586e+001°)
6.69884609416247e+004	(-3.29328201766382e+001dB,8.97437159795141e+001°)
6.71428852925673e+004	(-3.29528190287554e+001dB,8.97431251728494e+001°)
6.72976656284037e+004	(-3.29728178755746e+001dB,8.97425330043326e+001°)
6.74528027697641e+004	(-3.29928167170711e+001dB,8.97419394708247e+001°)
6.76082975391700e+004	(-3.30128155532205e+001dB,8.97413445691792e+001°)
6.77641507610392e+004	(-3.30328143839980e+001dB,8.97407482962425e+001°)
6.79203632616901e+004	(-3.30528132093789e+001dB,8.97401506488539e+001°)
6.80769358693457e+004	(-3.30728120293382e+001dB,8.97395516238451e+001°)
6.82338694141385e+004	(-3.30928108438510e+001dB,8.97389512180408e+001°)
6.83911647281144e+004	(-3.31128096528920e+001dB,8.97383494282580e+001°)
6.85488226452375e+004	(-3.31328084564361e+001dB,8.97377462513068e+001°)
6.87068440013945e+004	(-3.31528072544579e+001dB,8.97371416839897e+001°)
6.88652296343988e+004	(-3.31728060469319e+001dB,8.97365357231019e+001°)
6.90239803839954e+004	(-3.31928048338324e+001dB,8.97359283654311e+001°)
6.91830970918647e+004	(-3.32128036151338e+001dB,8.97353196077578e+001°)
6.93425806016279e+004	(-3.32328023908103e+001dB,8.97347094468549e+001°)
6.95024317588506e+004	(-3.32528011608357e+001dB,8.97340978794879e+001°)
6.96626514110477e+004	(-3.32727999251842e+001dB,8.97334849024150e+001°)
6.98232404076879e+004	(-3.32927986838294e+001dB,8.97328705123868e+001°)
6.99841996001981e+004	(-3.33127974367450e+001dB,8.97322547061464e+001°)
7.01455298419678e+004	(-3.33327961839047e+001dB,8.97316374804294e+001°)
7.03072319883539e+004	(-3.33527949252818e+001dB,8.97310188319639e+001°)
7.04693068966852e+004	(-3.33727936608497e+001dB,8.97303987574705e+001°)
7.06317554262666e+004	(-3.33927923905814e+001dB,8.97297772536622e+001°)
7.07945784383842e+004	(-3.34127911144502e+001dB,8.97291543172444e+001°)
7.09577767963092e+004	(-3.34327898324290e+001dB,8.97285299449150e+001°)
7.11213513653031e+004	(-3.34527885444905e+001dB,8.97279041333641e+001°)
7.12853030126221e+004	(-3.34727872506074e+001dB,8.97272768792745e+001°)
7.14496326075214e+004	(-3.34927859507524e+001dB,8.97266481793209e+001°)
7.16143410212602e+004	(-3.35127846448978e+001dB,8.97260180301709e+001°)
7.17794291271061e+004	(-3.35327833330160e+001dB,8.97253864284839e+001°)
7.19448978003398e+004	(-3.35527820150791e+001dB,8.97247533709120e+001°)
7.21107479182597e+004	(-3.35727806910592e+001dB,8.97241188540992e+001°)
7.22769803601867e+004	(-3.35927793609282e+001dB,8.97234828746821e+001°)
7.24435960074686e+004	(-3.36127780246580e+001dB,8.97228454292894e+001°)
7.26105957434850e+004	(-3.36327766822201e+001dB,8.97222065145420e+001°)
7.27779804536519e+004	(-3.36527753335861e+001dB,8.97215661270532e+001°)
7.29457510254262e+004	(-3.36727739787275e+001dB,8.97209242634283e+001°)
7.31139083483110e+004	(-3.36927726176155e+001dB,8.97202809202648e+001°)
7.32824533138596e+004	(-3.37127712502212e+001dB,8.97196360941524e+001°)
7.34513868156806e+004	(-3.37327698765156e+001dB,8.97189897816731e+001°)
7.36207097494427e+004	(-3.37527684964696e+001dB,8.97183419794007e+001°)
7.37904230128791e+004	(-3.37727671100540e+001dB,8.97176926839013e+001°)
7.39605275057927e+004	(-3.37927657172393e+001dB,8.97170418917332e+001°)
7.41310241300606e+004	(-3.38127643179961e+001dB,8.97163895994464e+001°)
7.43019137896389e+004	(-3.38327629122946e+001dB,8.97157358035834e+001°)
7.44731973905676e+004	(-3.38527615001050e+001dB,8.97150805006785e+001°)
7.46448758409753e+004	(-3.38727600813974e+001dB,8.97144236872579e+001°)
7.48169500510840e+004	(-3.38927586561417e+001dB,8.97137653598400e+001°)
7.49894209332140e+004	(-3.39127572243078e+001dB,8.97131055149351e+001°)
7.51622894017889e+004	(-3.39327557858651e+001dB,8.97124441490454e+001°)
7.53355563733400e+004	(-3.39527543407833e+001dB,8.97117812586653e+001°)
7.55092227665116e+004	(-3.39727528890316e+001dB,8.97111168402807e+001°)
7.56832895020656e+004	(-3.39927514305794e+001dB,8.97104508903698e+001°)
7.58577575028865e+004	(-3.40127499653957e+001dB,8.97097834054024e+001°)
7.60326276939862e+004	(-3.40327484934493e+001dB,8.97091143818404e+001°)
7.62079010025091e+004	(-3.40527470147092e+001dB,8.97084438161373e+001°)
7.63835783577369e+004	(-3.40727455291439e+001dB,8.97077717047386e+001°)
7.65596606910934e+004	(-3.40927440367219e+001dB,8.97070980440817e+001°)
7.67361489361496e+004	(-3.41127425374117e+001dB,8.97064228305955e+001°)
7.69130440286286e+004	(-3.41327410311813e+001dB,8.97057460607008e+001°)
7.70903469064105e+004	(-3.41527395179990e+001dB,8.97050677308104e+001°)
7.72680585095377e+004	(-3.41727379978325e+001dB,8.97043878373284e+001°)
7.74461797802192e+004	(-3.41927364706496e+001dB,8.97037063766509e+001°)
7.76247116628365e+004	(-3.42127349364181e+001dB,8.97030233451657e+001°)
7.78036551039476e+004	(-3.42327333951052e+001dB,8.97023387392522e+001°)
7.79830110522930e+004	(-3.42527318466785e+001dB,8.97016525552814e+001°)
7.81627804588000e+004	(-3.42727302911049e+001dB,8.97009647896160e+001°)
7.83429642765881e+004	(-3.42927287283516e+001dB,8.97002754386104e+001°)
7.85235634609741e+004	(-3.43127271583854e+001dB,8.96995844986105e+001°)
7.87045789694767e+004	(-3.43327255811730e+001dB,8.96988919659537e+001°)
7.88860117618222e+004	(-3.43527239966810e+001dB,8.96981978369693e+001°)
7.90678627999491e+004	(-3.43727224048758e+001dB,8.96975021079776e+001°)
7.92501330480137e+004	(-3.43927208057236e+001dB,8.96968047752910e+001°)
7.94328234723946e+004	(-3.44127191991905e+001dB,8.96961058352130e+001°)
7.96159350416983e+004	(-3.44327175852424e+001dB,8.96954052840387e+001°)
7.97994687267640e+004	(-3.44527159638452e+001dB,8.96947031180548e+001°)
7.99834255006691e+004	(-3.44727143349645e+001dB,8.96939993335392e+001°)
8.01678063387341e+004	(-3.44927126985656e+001dB,8.96932939267615e+001°)
8.03526122185278e+004	(-3.45127110546140e+001dB,8.96925868939824e+001°)
8.05378441198726e+004	(-3.45327094030747e+001dB,8.96918782314542e+001°)
8.07235030248497e+004	(-3.45527077439127e+001dB,8.96911679354205e+001°)
8.09095899178040e+004	(-3.45727060770930e+001dB,8.96904560021162e+001°)
8.10961057853498e+004	(-3.45927044025800e+001dB,8.96897424277677e+001°)
8.12830516163756e+004	(-3.46127027203384e+001dB,8.96890272085925e+001°)
8.14704284020495e+004	(-3.46327010303323e+001dB,8.96883103407995e+001°)
8.16582371358247e+004	(-3.46526993325261e+001dB,8.96875918205888e+001°)
8.18464788134444e+004	(-3.46726976268838e+001dB,8.96868716441518e+001°)
8.20351544329471e+004	(-3.46926959133690e+001dB,8.96861498076710e+001°)
8.22242649946723e+004	(-3.47126941919456e+001dB,8.96854263073204e+001°)
8.24138115012654e+004	(-3.47326924625769e+001dB,8.96847011392649e+001°)
8.26037949576829e+004	(-3.47526907252265e+001dB,8.96839742996606e+001°)
8.27942163711984e+004	(-3.47726889798573e+001dB,8.96832457846549e+001°)
8.29850767514071e+004	(-3.47926872264324e+001dB,8.96825155903861e+001°)
8.31763771102319e+004	(-3.48126854649146e+001dB,8.96817837129838e+001°)
8.33681184619281e+004	(-3.48326836952667e+001dB,8.96810501485687e+001°)
8.35603018230894e+004	(-3.48526819174509e+001dB,8.96803148932523e+001°)
8.37529282126528e+004	(-3.48726801314297e+001dB,8.96795779431375e+001°)
8.39459986519042e+004	(-3.48926783371652e+001dB,8.96788392943178e+001°)
